Column1.model,Column1.key,Column1.analysis.sentiment.level,Column1.analysis.sarcasm.level,Column1.analysis.comfort.level,Column1.analysis.value.level,Column1.analysis.facilities.level,Column1.analysis.location.level,Column1.analysis.staff.level,Column1.analysis.cleanliness.level,Column1.analysis.food.level
人工標註,158,負面,未提及,差,好,差,未提及,未提及,一般,未提及
人工標註,159,正面,未提及,差,好,一般,好,好,差,未提及
人工標註,160,非常負面,未提及,非常差,未提及,非常差,未提及,非常差,未提及,未提及
人工標註,161,非常負面,未提及,非常差,未提及,未提及,未提及,差,非常差,未提及
人工標註,162,非常負面,未提及,未提及,未提及,未提及,未提及,非常差,未提及,未提及
人工標註,163,正面,未提及,一般,好,好,好,好,差,好
人工標註,164,非常負面,未提及,非常差,差,差,好,未提及,非常差,未提及
人工標註,165,負面,未提及,差,未提及,差,未提及,未提及,差,未提及
人工標註,166,負面,未提及,好,差,差,好,未提及,差,未提及
人工標註,167,正面,未提及,一般,未提及,好,非常好,好,非常好,好
人工標註,168,正面,未提及,非常好,未提及,好,差,非常好,非常好,未提及
人工標註,169,非常正面,未提及,非常好,非常好,好,未提及,非常好,非常好,未提及
人工標註,170,非常負面,有諷刺,非常差,非常差,未提及,未提及,差,非常差,未提及
人工標註,171,正面,未提及,好,未提及,好,好,非常好,未提及,好
人工標註,172,負面,未提及,一般,差,未提及,未提及,差,未提及,未提及
人工標註,173,中立,未提及,一般,一般,一般,未提及,未提及,好,一般
人工標註,174,正面,未提及,好,未提及,好,好,未提及,未提及,好
人工標註,175,非常負面,有諷刺,差,非常差,差,好,未提及,未提及,未提及
人工標註,176,正面,未提及,好,未提及,未提及,未提及,非常好,未提及,未提及
人工標註,177,正面,未提及,未提及,非常好,好,差,非常好,未提及,好
人工標註,178,非常負面,未提及,非常差,非常差,非常差,好,未提及,非常差,未提及
人工標註,179,正面,未提及,非常好,未提及,好,未提及,好,未提及,未提及
人工標註,180,非常負面,有諷刺,未提及,未提及,未提及,未提及,未提及,未提及,未提及
人工標註,181,中立,未提及,好,未提及,一般,好,未提及,好,未提及
人工標註,182,正面,未提及,好,好,好,好,非常好,好,未提及
人工標註,183,非常正面,未提及,非常好,未提及,好,非常好,非常好,好,好
人工標註,184,非常正面,未提及,未提及,非常好,未提及,未提及,未提及,未提及,未提及
人工標註,185,中立,未提及,差,差,差,好,未提及,差,未提及
人工標註,186,中立,未提及,差,未提及,差,好,好,好,未提及
人工標註,187,負面,未提及,差,未提及,未提及,好,差,未提及,未提及
人工標註,188,非常正面,未提及,好,非常好,一般,好,好,未提及,非常好
人工標註,189,負面,未提及,差,一般,差,未提及,差,差,未提及
人工標註,190,負面,未提及,差,未提及,差,未提及,未提及,差,未提及
人工標註,191,非常正面,未提及,好,未提及,好,好,未提及,好,未提及
人工標註,192,非常負面,未提及,差,非常差,差,未提及,好,未提及,一般
人工標註,193,非常負面,未提及,差,未提及,差,差,未提及,未提及,未提及
人工標註,194,正面,未提及,好,未提及,差,未提及,非常好,一般,非常好
人工標註,195,非常負面,有諷刺,非常差,未提及,非常差,未提及,一般,未提及,未提及
人工標註,196,負面,未提及,差,未提及,差,未提及,差,差,差
人工標註,197,正面,未提及,一般,未提及,好,未提及,好,好,未提及
人工標註,198,非常負面,未提及,差,未提及,未提及,未提及,非常差,未提及,未提及
人工標註,199,非常負面,未提及,未提及,非常差,未提及,未提及,非常差,未提及,非常差
人工標註,200,非常正面,未提及,好,非常好,好,未提及,好,好,未提及
人工標註,201,中立,未提及,一般,未提及,差,未提及,未提及,好,未提及
人工標註,202,正面,未提及,好,未提及,一般,未提及,好,未提及,未提及
人工標註,203,正面,未提及,好,未提及,好,好,非常好,非常好,未提及
人工標註,204,正面,未提及,好,好,好,好,未提及,好,未提及
人工標註,205,正面,未提及,好,好,未提及,未提及,非常好,好,好
人工標註,206,非常負面,有諷刺,未提及,未提及,非常差,未提及,非常差,未提及,未提及
人工標註,207,正面,未提及,好,未提及,好,未提及,好,好,未提及
人工標註,208,非常負面,有諷刺,非常差,非常差,非常差,一般,非常差,差,未提及
人工標註,209,非常負面,未提及,非常差,非常差,非常差,未提及,未提及,差,未提及
人工標註,210,非常負面,有諷刺,未提及,未提及,未提及,未提及,非常差,未提及,未提及
人工標註,211,正面,未提及,一般,好,一般,好,好,未提及,未提及
人工標註,212,負面,未提及,差,非常差,差,未提及,未提及,未提及,未提及
人工標註,213,非常負面,未提及,非常差,非常差,非常差,未提及,差,非常差,未提及
人工標註,214,負面,未提及,差,差,差,未提及,未提及,非常差,未提及
人工標註,215,負面,未提及,未提及,未提及,非常差,未提及,差,差,差
人工標註,216,正面,未提及,好,未提及,好,好,好,好,好
人工標註,217,非常正面,未提及,非常好,未提及,好,未提及,非常好,好,好
人工標註,218,正面,未提及,一般,未提及,一般,非常好,好,好,未提及
人工標註,219,負面,未提及,未提及,差,差,未提及,好,未提及,未提及
人工標註,220,非常負面,未提及,非常差,未提及,非常差,未提及,非常差,未提及,未提及
人工標註,221,非常正面,未提及,好,未提及,好,非常好,非常好,好,非常好
人工標註,222,非常負面,有諷刺,非常差,未提及,未提及,未提及,未提及,未提及,未提及
人工標註,223,負面,未提及,未提及,差,未提及,未提及,非常差,未提及,未提及
人工標註,224,中立,未提及,一般,未提及,一般,好,好,好,未提及
人工標註,225,負面,有諷刺,差,好,差,好,一般,好,未提及
人工標註,226,正面,未提及,好,未提及,未提及,未提及,未提及,未提及,未提及
人工標註,227,正面,未提及,好,未提及,好,一般,好,未提及,好
人工標註,228,正面,未提及,好,未提及,未提及,未提及,好,好,未提及
人工標註,229,正面,未提及,好,未提及,好,非常好,好,好,未提及
人工標註,230,正面,未提及,一般,未提及,未提及,好,好,未提及,未提及
人工標註,231,負面,有諷刺,好,未提及,未提及,好,非常差,未提及,未提及
人工標註,232,非常負面,未提及,未提及,未提及,未提及,未提及,非常差,未提及,未提及
人工標註,233,正面,未提及,未提及,好,好,未提及,未提及,未提及,未提及
人工標註,234,正面,未提及,好,好,好,好,一般,好,未提及
人工標註,235,非常正面,未提及,好,非常好,未提及,未提及,非常好,未提及,非常好
人工標註,236,非常負面,未提及,未提及,差,未提及,未提及,非常差,未提及,未提及
人工標註,237,正面,未提及,一般,好,好,好,好,一般,未提及
人工標註,238,非常負面,未提及,未提及,差,差,未提及,非常差,未提及,好
人工標註,239,非常正面,未提及,好,未提及,未提及,未提及,非常好,未提及,非常好
人工標註,240,正面,未提及,好,好,好,好,好,好,未提及
人工標註,241,非常正面,未提及,非常好,未提及,好,未提及,好,非常好,非常好
人工標註,242,負面,未提及,差,未提及,未提及,未提及,未提及,差,未提及
人工標註,243,正面,未提及,好,好,好,未提及,未提及,一般,好
人工標註,244,中立,未提及,差,未提及,差,好,未提及,未提及,未提及
人工標註,245,正面,未提及,非常好,未提及,好,好,好,好,未提及
人工標註,246,非常負面,有諷刺,非常差,非常差,差,好,未提及,未提及,未提及
人工標註,247,正面,未提及,好,未提及,未提及,未提及,好,未提及,未提及
人工標註,248,非常負面,未提及,非常差,非常差,差,未提及,一般,非常差,未提及
人工標註,249,負面,未提及,好,未提及,未提及,未提及,差,未提及,未提及
人工標註,250,非常正面,未提及,好,未提及,非常好,未提及,未提及,未提及,好
人工標註,251,中立,未提及,一般,好,好,一般,未提及,一般,未提及
人工標註,252,負面,未提及,差,未提及,差,未提及,未提及,未提及,未提及
人工標註,253,非常正面,未提及,好,未提及,好,未提及,非常好,未提及,未提及
人工標註,254,非常正面,未提及,未提及,未提及,未提及,未提及,非常好,未提及,未提及
人工標註,255,負面,未提及,差,差,差,未提及,未提及,未提及,好
人工標註,256,中立,未提及,一般,未提及,一般,未提及,未提及,未提及,未提及
人工標註,257,非常負面,有諷刺,非常差,差,差,差,差,未提及,未提及
人工標註,258,正面,未提及,好,未提及,好,好,未提及,好,未提及
人工標註,259,負面,未提及,差,差,差,未提及,好,未提及,好
人工標註,260,正面,未提及,好,好,一般,未提及,非常好,好,未提及
人工標註,261,正面,未提及,一般,好,未提及,好,未提及,未提及,未提及
人工標註,262,非常正面,未提及,好,非常好,未提及,非常好,好,好,好
人工標註,263,非常負面,未提及,差,未提及,未提及,未提及,差,差,未提及
人工標註,264,非常正面,未提及,未提及,未提及,好,好,非常好,好,未提及
人工標註,265,正面,未提及,一般,未提及,一般,未提及,未提及,好,未提及
人工標註,266,正面,未提及,好,未提及,好,好,好,未提及,未提及
人工標註,267,非常正面,未提及,好,未提及,非常好,好,非常好,未提及,未提及
人工標註,268,非常負面,有諷刺,非常差,未提及,差,未提及,未提及,未提及,未提及
人工標註,269,非常正面,未提及,非常好,未提及,未提及,非常好,好,未提及,好
人工標註,270,負面,有諷刺,差,未提及,差,未提及,差,非常差,未提及
人工標註,271,正面,未提及,好,未提及,一般,好,非常好,好,好
人工標註,272,非常負面,未提及,差,非常差,差,未提及,差,差,非常差
人工標註,273,負面,未提及,差,未提及,差,未提及,差,未提及,未提及
人工標註,274,正面,未提及,一般,未提及,一般,好,好,差,好
人工標註,275,非常正面,未提及,非常好,未提及,未提及,未提及,未提及,未提及,好
人工標註,276,中立,未提及,一般,未提及,差,好,好,未提及,一般
人工標註,277,正面,未提及,好,好,好,好,未提及,好,未提及
人工標註,278,正面,未提及,好,未提及,好,好,好,未提及,好
人工標註,279,非常負面,未提及,未提及,未提及,未提及,未提及,非常差,未提及,非常差
人工標註,280,中立,未提及,未提及,未提及,未提及,好,未提及,未提及,未提及
人工標註,281,中立,未提及,一般,未提及,好,差,未提及,一般,未提及
人工標註,282,非常正面,未提及,非常好,未提及,好,好,非常好,好,非常好
人工標註,283,正面,未提及,好,未提及,好,好,未提及,未提及,未提及
人工標註,284,負面,未提及,差,未提及,非常差,未提及,好,未提及,未提及
人工標註,285,正面,未提及,一般,好,一般,好,好,未提及,一般
人工標註,286,正面,未提及,好,未提及,好,未提及,好,好,未提及
人工標註,287,負面,未提及,差,差,差,好,未提及,未提及,未提及
人工標註,288,非常正面,未提及,未提及,未提及,非常好,非常好,未提及,未提及,未提及
人工標註,289,非常正面,未提及,非常好,未提及,未提及,未提及,未提及,未提及,非常好
人工標註,290,正面,未提及,好,好,好,未提及,未提及,未提及,未提及
人工標註,291,正面,未提及,好,未提及,未提及,好,未提及,未提及,未提及
人工標註,292,正面,未提及,未提及,未提及,未提及,未提及,好,非常好,好
人工標註,293,負面,未提及,一般,差,好,未提及,差,未提及,未提及
人工標註,294,非常正面,未提及,好,好,未提及,未提及,非常好,未提及,未提及
人工標註,295,非常正面,未提及,非常好,未提及,未提及,未提及,非常好,未提及,非常好
人工標註,296,正面,未提及,好,未提及,好,好,未提及,好,未提及
人工標註,297,正面,未提及,一般,差,一般,非常好,好,未提及,未提及
人工標註,298,負面,未提及,未提及,未提及,未提及,未提及,非常差,未提及,未提及
人工標註,299,中立,未提及,一般,未提及,一般,非常好,未提及,未提及,好
人工標註,300,非常負面,未提及,非常差,未提及,非常差,未提及,差,未提及,未提及
人工標註,301,非常負面,未提及,未提及,未提及,未提及,未提及,非常差,未提及,未提及
人工標註,302,負面,未提及,差,未提及,好,好,差,未提及,未提及
人工標註,303,非常正面,未提及,好,未提及,好,好,非常好,好,未提及
人工標註,304,非常正面,未提及,好,未提及,好,好,未提及,未提及,未提及
人工標註,305,負面,未提及,差,未提及,好,好,未提及,未提及,未提及
人工標註,306,正面,未提及,好,好,好,非常好,好,未提及,好
人工標註,307,非常正面,未提及,非常好,未提及,好,非常好,非常好,好,未提及
人工標註,308,正面,未提及,一般,好,未提及,未提及,非常好,未提及,未提及
人工標註,309,負面,有諷刺,好,差,未提及,未提及,差,未提及,未提及
人工標註,310,負面,未提及,未提及,差,未提及,未提及,差,未提及,未提及
